Project code,Source name,RA,Dec,Galactic longitude,Galactic latitude,Band,Spatial resolution,Frequency resolution,Array,Mosaic,Integration,Release date,Frequency support,Velocity resolution,Pol products,Observation date,PI name,SB name,Proposal authors,Line sensitivity (10 km/s),Continuum sensitivity,PWV,Group ous id,Member ous id,Asdm uid,Project title,Project type,Scan intent,Field of view,Largest angular scale,QA2 Status,Pub,Science keyword,Scientific category,ASA_PROJECT_CODE
2013.1.00276.S,MSDM_80+3,150.12672083333334,2.287447222222222,236.73852842711653,42.17509366573246,7,0.91655607824262475,7812.5,12m,,2237.76,2016-03-09,"[282.87..284.74GHz,7812.50kHz, XX YY] U [284.74..286.62GHz,7812.50kHz, XX YY] U [294.87..296.74GHz,7812.50kHz, XX YY] U [296.74..298.62GHz,7812.50kHz, XX YY]",8055.733847955638,XX YY,2015-01-01 05:38:48,"Martin, Crystal",MSDM_80+_a_07_TE,"Walter, Fabian;",0.8031364184111757,0.029452766773414133,0.94528973,uid://A001/X12e/X1e5,uid://A001/X12e/X1e6,uid://A002/X987623/X22ed,Physical Properties of Galaxies that Ionize the Universe,S,TARGET,21.66880320582123,4.448479944783715,Y,1,Lyman Alpha Emitters/Blobs (LAE/LAB),Galaxy evolution,2013.1.00276.S
2013.1.00151.S,104623,150.12524166666665,2.0062055555555554,237.04582772835712,42.01047453122587,6,1.0270873997071222,31250.0,12m,,151.2,2016-03-10,"[230.00..232.00GHz,31250.00kHz, XX YY] U [232.00..234.00GHz,31250.00kHz, XX YY] U [246.00..248.00GHz,31250.00kHz, XX YY] U [248.00..250.00GHz,31250.00kHz, XX YY]",39035.47630206707,XX YY,2014-11-29 10:59:39,"Schinnerer, Eva",5203_a_06_TE,"Tasca, Lidia; Sargent, Mark; Karim, Alexander; Oesch, Pascal; Groves, Brent; Smolcic, Vernesa; Le Fèvre, Olivier; Cassata, Paolo;",2.620603859782297,0.085996823655244,1.4870467,uid://A001/X146/X5,uid://A001/X146/X6,uid://A002/X955e59/X1727,"The gas content and gas depletion time of massive, normal star forming galaxies beyond z=3",S,TARGET,26.25,6.388296627677664,Y,2,"Lyman Break Galaxies (LBG), Galaxy structure & evolution",Galaxy evolution,2013.1.00151.S
2013.1.00151.S,109921,149.97614166666668,2.0745444444444447,236.85449187589276,41.929015588012994,6,1.0283019905060793,31250.0,12m,,151.2,2016-03-10,"[230.00..232.00GHz,31250.00kHz, XX YY] U [232.00..234.00GHz,31250.00kHz, XX YY] U [246.00..248.00GHz,31250.00kHz, XX YY] U [248.00..250.00GHz,31250.00kHz, XX YY]",39035.47630206707,XX YY,2014-11-29 10:59:39,"Schinnerer, Eva",5203_a_06_TE,"Tasca, Lidia; Sargent, Mark; Karim, Alexander; Oesch, Pascal; Groves, Brent; Smolcic, Vernesa; Le Fèvre, Olivier; Cassata, Paolo;",2.621036157915904,0.08601094822694949,1.4870467,uid://A001/X146/X5,uid://A001/X146/X6,uid://A002/X955e59/X1727,"The gas content and gas depletion time of massive, normal star forming galaxies beyond z=3",S,TARGET,26.25,6.398908156746348,Y,2,"Lyman Break Galaxies (LBG), Galaxy structure & evolution",Galaxy evolution,2013.1.00151.S
2013.1.00151.S,110895,150.03715833333334,2.087394444444445,236.88806015467364,41.98611295930456,6,1.0281539649106681,31250.0,12m,,151.2,2016-03-10,"[230.00..232.00GHz,31250.00kHz, XX YY] U [232.00..234.00GHz,31250.00kHz, XX YY] U [246.00..248.00GHz,31250.00kHz, XX YY] U [248.00..250.00GHz,31250.00kHz, XX YY]",39035.47630206707,XX YY,2014-11-29 10:59:39,"Schinnerer, Eva",5203_a_06_TE,"Tasca, Lidia; Sargent, Mark; Karim, Alexander; Oesch, Pascal; Groves, Brent; Smolcic, Vernesa; Le Fèvre, Olivier; Cassata, Paolo;",2.694966372031926,0.08601360997991796,1.4870467,uid://A001/X146/X5,uid://A001/X146/X6,uid://A002/X955e59/X1727,"The gas content and gas depletion time of massive, normal star forming galaxies beyond z=3",S,TARGET,26.25,6.396837451396143,Y,2,"Lyman Break Galaxies (LBG), Galaxy structure & evolution",Galaxy evolution,2013.1.00151.S
2013.1.00151.S,111647,149.99719166666668,2.0976,236.84568114890635,41.9595299660724,6,1.0284108783594561,31250.0,12m,,151.2,2016-03-10,"[230.00..232.00GHz,31250.00kHz, XX YY] U [232.00..234.00GHz,31250.00kHz, XX YY] U [246.00..248.00GHz,31250.00kHz, XX YY] U [248.00..250.00GHz,31250.00kHz, XX YY]",39035.47630206707,XX YY,2014-11-29 10:59:39,"Schinnerer, Eva",5203_a_06_TE,"Tasca, Lidia; Sargent, Mark; Karim, Alexander; Oesch, Pascal; Groves, Brent; Smolcic, Vernesa; Le Fèvre, Olivier; Cassata, Paolo;",2.695032937357461,0.08601572528507952,1.4870467,uid://A001/X146/X5,uid://A001/X146/X6,uid://A002/X955e59/X1727,"The gas content and gas depletion time of massive, normal star forming galaxies beyond z=3",S,TARGET,26.25,6.399235880682501,Y,2,"Lyman Break Galaxies (LBG), Galaxy structure & evolution",Galaxy evolution,2013.1.00151.S
2013.1.00151.S,116628,150.3314416666667,2.1623694444444443,237.03648265919563,42.2689340349936,6,1.0275699069467625,31250.0,12m,,151.2,2016-03-10,"[230.00..232.00GHz,31250.00kHz, XX YY] U [232.00..234.00GHz,31250.00kHz, XX YY] U [246.00..248.00GHz,31250.00kHz, XX YY] U [248.00..250.00GHz,31250.00kHz, XX YY]",39035.47630206707,XX YY,2014-11-29 10:59:39,"Schinnerer, Eva",5203_a_06_TE,"Tasca, Lidia; Sargent, Mark; Karim, Alexander; Oesch, Pascal; Groves, Brent; Smolcic, Vernesa; Le Fèvre, Olivier; Cassata, Paolo;",2.621594081680342,0.08602917738497544,1.4870467,uid://A001/X146/X5,uid://A001/X146/X6,uid://A002/X955e59/X1727,"The gas content and gas depletion time of massive, normal star forming galaxies beyond z=3",S,TARGET,26.25,6.3877051070679665,Y,2,"Lyman Break Galaxies (LBG), Galaxy structure & evolution",Galaxy evolution,2013.1.00151.S
2013.1.00151.S,116737,150.30045833333335,2.1641472222222222,237.01017529018378,42.24479615971607,6,1.0277132445841572,31250.0,12m,,120.96,2016-03-10,"[230.00..232.00GHz,31250.00kHz, XX YY] U [232.00..234.00GHz,31250.00kHz, XX YY] U [246.00..248.00GHz,31250.00kHz, XX YY] U [248.00..250.00GHz,31250.00kHz, XX YY]",39035.47630206707,XX YY,2014-11-29 10:59:39,"Schinnerer, Eva",5203_a_06_TE,"Tasca, Lidia; Sargent, Mark; Karim, Alexander; Oesch, Pascal; Groves, Brent; Smolcic, Vernesa; Le Fèvre, Olivier; Cassata, Paolo;",3.0136247210125386,0.10506449017790277,1.3129064,uid://A001/X146/X5,uid://A001/X146/X6,uid://A002/X955e59/X1727,"The gas content and gas depletion time of massive, normal star forming galaxies beyond z=3",S,TARGET,26.25,6.389198222557973,Y,2,"Lyman Break Galaxies (LBG), Galaxy structure & evolution",Galaxy evolution,2013.1.00151.S
2013.1.00151.S,119305,150.35087916666666,2.19645,237.01431353236262,42.304568012531455,6,1.0277833638115519,31250.0,12m,,120.96,2016-03-10,"[230.00..232.00GHz,31250.00kHz, XX YY] U [232.00..234.00GHz,31250.00kHz, XX YY] U [246.00..248.00GHz,31250.00kHz, XX YY] U [248.00..250.00GHz,31250.00kHz, XX YY]",39035.47630206707,XX YY,2014-11-29 10:59:39,"Schinnerer, Eva",5203_a_06_TE,"Tasca, Lidia; Sargent, Mark; Karim, Alexander; Oesch, Pascal; Groves, Brent; Smolcic, Vernesa; Le Fèvre, Olivier; Cassata, Paolo;",3.013861408156162,0.1050727060326118,1.3129064,uid://A001/X146/X5,uid://A001/X146/X6,uid://A002/X955e59/X1727,"The gas content and gas depletion time of massive, normal star forming galaxies beyond z=3",S,TARGET,26.25,6.388740999451137,Y,2,"Lyman Break Galaxies (LBG), Galaxy structure & evolution",Galaxy evolution,2013.1.00151.S
2013.1.00151.S,121554,149.90955,2.222202777777778,236.64087027759984,41.960404987526026,6,1.029859912409405,31250.0,12m,,120.96,2016-03-10,"[230.00..232.00GHz,31250.00kHz, XX YY] U [232.00..234.00GHz,31250.00kHz, XX YY] U [246.00..248.00GHz,31250.00kHz, XX YY] U [248.00..250.00GHz,31250.00kHz, XX YY]",39035.47630206707,XX YY,2014-11-29 10:59:39,"Schinnerer, Eva",5203_a_06_TE,"Tasca, Lidia; Sargent, Mark; Karim, Alexander; Oesch, Pascal; Groves, Brent; Smolcic, Vernesa; Le Fèvre, Olivier; Cassata, Paolo;",3.29233351921474,0.10507926627714156,1.3129064,uid://A001/X146/X5,uid://A001/X146/X6,uid://A002/X955e59/X1727,"The gas content and gas depletion time of massive, normal star forming galaxies beyond z=3",S,TARGET,26.25,6.410271095169724,Y,2,"Lyman Break Galaxies (LBG), Galaxy structure & evolution",Galaxy evolution,2013.1.00151.S
2013.1.00151.S,124472,150.27834166666665,2.2588166666666667,236.8887410667822,42.28186799665354,6,1.0286222702435082,31250.0,12m,,120.96,2016-03-10,"[230.00..232.00GHz,31250.00kHz, XX YY] U [232.00..234.00GHz,31250.00kHz, XX YY] U [246.00..248.00GHz,31250.00kHz, XX YY] U [248.00..250.00GHz,31250.00kHz, XX YY]",39035.47630206707,XX YY,2014-11-29 10:59:39,"Schinnerer, Eva",5203_a_06_TE,"Tasca, Lidia; Sargent, Mark; Karim, Alexander; Oesch, Pascal; Groves, Brent; Smolcic, Vernesa; Le Fèvre, Olivier; Cassata, Paolo;",3.0143195513676,0.10508860903884909,1.3129064,uid://A001/X146/X5,uid://A001/X146/X6,uid://A002/X955e59/X1727,"The gas content and gas depletion time of massive, normal star forming galaxies beyond z=3",S,TARGET,26.25,6.395510948601059,Y,2,"Lyman Break Galaxies (LBG), Galaxy structure & evolution",Galaxy evolution,2013.1.00151.S
2013.1.00151.S,125764,150.29527083333335,2.2756777777777777,236.88347154288937,42.30543177427561,6,1.0286980328527076,31250.0,12m,,120.96,2016-03-10,"[230.00..232.00GHz,31250.00kHz, XX YY] U [232.00..234.00GHz,31250.00kHz, XX YY] U [246.00..248.00GHz,31250.00kHz, XX YY] U [248.00..250.00GHz,31250.00kHz, XX YY]",39035.47630206707,XX YY,2014-11-29 10:59:39,"Schinnerer, Eva",5203_a_06_TE,"Tasca, Lidia; Sargent, Mark; Karim, Alexander; Oesch, Pascal; Groves, Brent; Smolcic, Vernesa; Le Fèvre, Olivier; Cassata, Paolo;",3.0144436783663906,0.10509291771782497,1.3129064,uid://A001/X146/X5,uid://A001/X146/X6,uid://A002/X955e59/X1727,"The gas content and gas depletion time of massive, normal star forming galaxies beyond z=3",S,TARGET,26.25,6.39569643638544,Y,2,"Lyman Break Galaxies (LBG), Galaxy structure & evolution",Galaxy evolution,2013.1.00151.S
2013.1.00151.S,126982,150.02139166666666,2.2886777777777776,236.65497475480652,42.09001336412455,6,1.0299599534645758,31250.0,12m,,120.96,2016-03-10,"[230.00..232.00GHz,31250.00kHz, XX YY] U [232.00..234.00GHz,31250.00kHz, XX YY] U [246.00..248.00GHz,31250.00kHz, XX YY] U [248.00..250.00GHz,31250.00kHz, XX YY]",39035.47630206707,XX YY,2014-11-29 10:59:39,"Schinnerer, Eva",5203_a_06_TE,"Tasca, Lidia; Sargent, Mark; Karim, Alexander; Oesch, Pascal; Groves, Brent; Smolcic, Vernesa; Le Fèvre, Olivier; Cassata, Paolo;",3.014539458255603,0.10509624241564558,1.3129064,uid://A001/X146/X5,uid://A001/X146/X6,uid://A002/X955e59/X1727,"The gas content and gas depletion time of massive, normal star forming galaxies beyond z=3",S,TARGET,26.25,6.4088872437508915,Y,2,"Lyman Break Galaxies (LBG), Galaxy structure & evolution",Galaxy evolution,2013.1.00151.S
2013.1.00151.S,128278,150.0706916666667,2.3051222222222223,236.67534407254675,42.13969931553089,6,1.0298939873294104,31250.0,12m,,120.96,2016-03-10,"[230.00..232.00GHz,31250.00kHz, XX YY] U [232.00..234.00GHz,31250.00kHz, XX YY] U [246.00..248.00GHz,31250.00kHz, XX YY] U [248.00..250.00GHz,31250.00kHz, XX YY]",39035.47630206707,XX YY,2014-11-29 10:59:39,"Schinnerer, Eva",5203_a_06_TE,"Tasca, Lidia; Sargent, Mark; Karim, Alexander; Oesch, Pascal; Groves, Brent; Smolcic, Vernesa; Le Fèvre, Olivier; Cassata, Paolo;",3.0146607122697797,0.10510045136732185,1.3129064,uid://A001/X146/X5,uid://A001/X146/X6,uid://A002/X955e59/X1727,"The gas content and gas depletion time of massive, normal star forming galaxies beyond z=3",S,TARGET,26.25,6.407560368779447,Y,2,"Lyman Break Galaxies (LBG), Galaxy structure & evolution",Galaxy evolution,2013.1.00151.S
2013.1.00151.S,128523,150.15220833333333,2.307816666666667,236.73604536244693,42.20765281606094,6,1.0295738882737309,31250.0,12m,,120.96,2016-03-10,"[230.00..232.00GHz,31250.00kHz, XX YY] U [232.00..234.00GHz,31250.00kHz, XX YY] U [246.00..248.00GHz,31250.00kHz, XX YY] U [248.00..250.00GHz,31250.00kHz, XX YY]",39035.47630206707,XX YY,2014-11-29 10:59:39,"Schinnerer, Eva",5203_a_06_TE,"Tasca, Lidia; Sargent, Mark; Karim, Alexander; Oesch, Pascal; Groves, Brent; Smolcic, Vernesa; Le Fèvre, Olivier; Cassata, Paolo;",3.014680590190655,0.10510114136678053,1.3129064,uid://A001/X146/X5,uid://A001/X146/X6,uid://A002/X955e59/X1727,"The gas content and gas depletion time of massive, normal star forming galaxies beyond z=3",S,TARGET,26.25,6.403993588293829,Y,2,"Lyman Break Galaxies (LBG), Galaxy structure & evolution",Galaxy evolution,2013.1.00151.S
2013.1.00151.S,130756,150.00322916666667,2.334222222222223,236.59076185289337,42.101560822278564,6,1.0304333026283177,31250.0,12m,,120.96,2016-03-10,"[230.00..232.00GHz,31250.00kHz, XX YY] U [232.00..234.00GHz,31250.00kHz, XX YY] U [246.00..248.00GHz,31250.00kHz, XX YY] U [248.00..250.00GHz,31250.00kHz, XX YY]",39035.47630206707,XX YY,2014-11-29 10:59:39,"Schinnerer, Eva",5203_a_06_TE,"Tasca, Lidia; Sargent, Mark; Karim, Alexander; Oesch, Pascal; Groves, Brent; Smolcic, Vernesa; Le Fèvre, Olivier; Cassata, Paolo;",2.932260495852554,0.09622370647355698,1.6145234,uid://A001/X146/X5,uid://A001/X146/X6,uid://A002/X955e59/X1727,"The gas content and gas depletion time of massive, normal star forming galaxies beyond z=3",S,TARGET,26.25,6.41230122988568,Y,2,"Lyman Break Galaxies (LBG), Galaxy structure & evolution",Galaxy evolution,2013.1.00151.S
2013.1.00151.S,132192,150.31325833333332,2.351722222222222,236.81382530814108,42.364212524203715,6,1.0292834933626196,31250.0,12m,,120.96,2016-03-10,"[230.00..232.00GHz,31250.00kHz, XX YY] U [232.00..234.00GHz,31250.00kHz, XX YY] U [246.00..248.00GHz,31250.00kHz, XX YY] U [248.00..250.00GHz,31250.00kHz, XX YY]",39035.47630206707,XX YY,2014-11-29 10:59:39,"Schinnerer, Eva",5203_a_06_TE,"Tasca, Lidia; Sargent, Mark; Karim, Alexander; Oesch, Pascal; Groves, Brent; Smolcic, Vernesa; Le Fèvre, Olivier; Cassata, Paolo;",3.0150049062927353,0.09622781722687407,1.6145234,uid://A001/X146/X5,uid://A001/X146/X6,uid://A002/X955e59/X1727,"The gas content and gas depletion time of massive, normal star forming galaxies beyond z=3",S,TARGET,26.25,6.3991767416930845,Y,2,"Lyman Break Galaxies (LBG), Galaxy structure & evolution",Galaxy evolution,2013.1.00151.S
2013.1.00151.S,132984,150.03260833333334,2.3607333333333327,236.58448308703396,42.14083979179936,6,1.0305394796510083,31250.0,12m,,120.96,2016-03-10,"[230.00..232.00GHz,31250.00kHz, XX YY] U [232.00..234.00GHz,31250.00kHz, XX YY] U [246.00..248.00GHz,31250.00kHz, XX YY] U [248.00..250.00GHz,31250.00kHz, XX YY]",39035.47630206707,XX YY,2014-11-29 10:59:39,"Schinnerer, Eva",5203_a_06_TE,"Tasca, Lidia; Sargent, Mark; Karim, Alexander; Oesch, Pascal; Groves, Brent; Smolcic, Vernesa; Le Fèvre, Olivier; Cassata, Paolo;",3.0150715637094403,0.09622993545554971,1.6145234,uid://A001/X146/X5,uid://A001/X146/X6,uid://A002/X955e59/X1727,"The gas content and gas depletion time of massive, normal star forming galaxies beyond z=3",S,TARGET,26.25,6.4124574042063385,Y,2,"Lyman Break Galaxies (LBG), Galaxy structure & evolution",Galaxy evolution,2013.1.00151.S
2013.1.00151.S,140015,150.14290833333334,2.4487527777777776,236.57352634625158,42.28164544791162,6,1.0308419779645721,31250.0,12m,,120.96,2016-03-10,"[230.00..232.00GHz,31250.00kHz, XX YY] U [232.00..234.00GHz,31250.00kHz, XX YY] U [246.00..248.00GHz,31250.00kHz, XX YY] U [248.00..250.00GHz,31250.00kHz, XX YY]",39035.47630206707,XX YY,2014-11-29 10:59:39,"Schinnerer, Eva",5203_a_06_TE,"Tasca, Lidia; Sargent, Mark; Karim, Alexander; Oesch, Pascal; Groves, Brent; Smolcic, Vernesa; Le Fèvre, Olivier; Cassata, Paolo;",2.933086063243757,0.09625068036797224,1.6145234,uid://A001/X146/X5,uid://A001/X146/X6,uid://A002/X955e59/X1727,"The gas content and gas depletion time of massive, normal star forming galaxies beyond z=3",S,TARGET,26.25,6.412415856804852,Y,2,"Lyman Break Galaxies (LBG), Galaxy structure & evolution",Galaxy evolution,2013.1.00151.S
2013.1.00151.S,141927,149.6739708333333,2.001686111111112,236.69914249601834,41.6407760206126,6,1.0289748309446458,31250.0,12m,,120.96,2016-03-10,"[230.00..232.00GHz,31250.00kHz, XX YY] U [232.00..234.00GHz,31250.00kHz, XX YY] U [246.00..248.00GHz,31250.00kHz, XX YY] U [248.00..250.00GHz,31250.00kHz, XX YY]",39035.47630206707,XX YY,2014-11-29 10:59:39,"Schinnerer, Eva",5203_a_06_TE,"Tasca, Lidia; Sargent, Mark; Karim, Alexander; Oesch, Pascal; Groves, Brent; Smolcic, Vernesa; Le Fèvre, Olivier; Cassata, Paolo;",2.9298922859305696,0.0961463294835952,1.6145234,uid://A001/X146/X5,uid://A001/X146/X6,uid://A002/X955e59/X1727,"The gas content and gas depletion time of massive, normal star forming galaxies beyond z=3",S,TARGET,26.25,6.408780263384003,Y,2,"Lyman Break Galaxies (LBG), Galaxy structure & evolution",Galaxy evolution,2013.1.00151.S
2013.1.00151.S,145989,149.40912916666665,2.0495555555555556,236.44244419873348,41.452531189416256,6,1.0305509741172278,31250.0,12m,,120.96,2016-03-10,"[230.00..232.00GHz,31250.00kHz, XX YY] U [232.00..234.00GHz,31250.00kHz, XX YY] U [246.00..248.00GHz,31250.00kHz, XX YY] U [248.00..250.00GHz,31250.00kHz, XX YY]",39035.47630206707,XX YY,2014-11-29 10:59:39,"Schinnerer, Eva",5203_a_06_TE,"Tasca, Lidia; Sargent, Mark; Karim, Alexander; Oesch, Pascal; Groves, Brent; Smolcic, Vernesa; Le Fèvre, Olivier; Cassata, Paolo;",3.012788428358515,0.0961573822895165,1.6145234,uid://A001/X146/X5,uid://A001/X146/X6,uid://A002/X955e59/X1727,"The gas content and gas depletion time of massive, normal star forming galaxies beyond z=3",S,TARGET,26.25,6.42389587248186,Y,2,"Lyman Break Galaxies (LBG), Galaxy structure & evolution",Galaxy evolution,2013.1.00151.S
2013.1.00151.S,148443,149.53414999999998,2.07865,236.50706719382993,41.57133669392699,6,1.0302486999945242,31250.0,12m,,120.96,2016-03-10,"[230.00..232.00GHz,31250.00kHz, XX YY] U [232.00..234.00GHz,31250.00kHz, XX YY] U [246.00..248.00GHz,31250.00kHz, XX YY] U [248.00..250.00GHz,31250.00kHz, XX YY]",39035.47630206707,XX YY,2014-11-29 10:59:39,"Schinnerer, Eva",5203_a_06_TE,"Tasca, Lidia; Sargent, Mark; Karim, Alexander; Oesch, Pascal; Groves, Brent; Smolcic, Vernesa; Le Fèvre, Olivier; Cassata, Paolo;",2.9304366038360703,0.09616411410188777,1.6145234,uid://A001/X146/X5,uid://A001/X146/X6,uid://A002/X955e59/X1727,"The gas content and gas depletion time of massive, normal star forming galaxies beyond z=3",S,TARGET,26.25,6.419642519878123,Y,2,"Lyman Break Galaxies (LBG), Galaxy structure & evolution",Galaxy evolution,2013.1.00151.S
2013.1.00151.S,155500,149.89822083333334,2.163744444444444,236.69613032102347,41.917325235564526,6,1.029402628671976,31250.0,12m,,120.96,2016-03-10,"[230.00..232.00GHz,31250.00kHz, XX YY] U [232.00..234.00GHz,31250.00kHz, XX YY] U [246.00..248.00GHz,31250.00kHz, XX YY] U [248.00..250.00GHz,31250.00kHz, XX YY]",39035.47630206707,XX YY,2014-11-29 10:59:39,"Schinnerer, Eva",5203_a_06_TE,"Tasca, Lidia; Sargent, Mark; Karim, Alexander; Oesch, Pascal; Groves, Brent; Smolcic, Vernesa; Le Fèvre, Olivier; Cassata, Paolo;",3.0136217724165757,0.0961838641979509,1.6145234,uid://A001/X146/X5,uid://A001/X146/X6,uid://A002/X955e59/X1727,"The gas content and gas depletion time of massive, normal star forming galaxies beyond z=3",S,TARGET,26.25,6.407496319845754,Y,2,"Lyman Break Galaxies (LBG), Galaxy structure & evolution",Galaxy evolution,2013.1.00151.S
2013.1.00151.S,162843,149.77060000000003,2.250052777777778,236.5024653881353,41.86322011725759,6,1.0306997458225842,31250.0,12m,,120.96,2016-03-10,"[230.00..232.00GHz,31250.00kHz, XX YY] U [232.00..234.00GHz,31250.00kHz, XX YY] U [246.00..248.00GHz,31250.00kHz, XX YY] U [248.00..250.00GHz,31250.00kHz, XX YY]",39035.47630206707,XX YY,2014-11-29 10:59:39,"Schinnerer, Eva",5203_a_06_TE,"Tasca, Lidia; Sargent, Mark; Karim, Alexander; Oesch, Pascal; Groves, Brent; Smolcic, Vernesa; Le Fèvre, Olivier; Cassata, Paolo;",2.9316570297315465,0.09620398931879427,1.6145234,uid://A001/X146/X5,uid://A001/X146/X6,uid://A002/X955e59/X1727,"The gas content and gas depletion time of massive, normal star forming galaxies beyond z=3",S,TARGET,26.25,6.418278227799346,Y,2,"Lyman Break Galaxies (LBG), Galaxy structure & evolution",Galaxy evolution,2013.1.00151.S
2013.1.00151.S,170121,149.87857083333333,2.3338916666666667,236.49420209095274,41.99971269021723,6,1.0309634881054164,31250.0,12m,,120.96,2016-03-10,"[230.00..232.00GHz,31250.00kHz, XX YY] U [232.00..234.00GHz,31250.00kHz, XX YY] U [246.00..248.00GHz,31250.00kHz, XX YY] U [248.00..250.00GHz,31250.00kHz, XX YY]",39035.47630206707,XX YY,2014-11-29 10:59:39,"Schinnerer, Eva",5203_a_06_TE,"Tasca, Lidia; Sargent, Mark; Karim, Alexander; Oesch, Pascal; Groves, Brent; Smolcic, Vernesa; Le Fèvre, Olivier; Cassata, Paolo;",3.0148731049097357,0.09622362886340814,1.6145234,uid://A001/X146/X5,uid://A001/X146/X6,uid://A002/X955e59/X1727,"The gas content and gas depletion time of massive, normal star forming galaxies beyond z=3",S,TARGET,26.25,6.418028927443681,Y,2,"Lyman Break Galaxies (LBG), Galaxy structure & evolution",Galaxy evolution,2013.1.00151.S
2013.1.00151.S,172072,149.53307083333334,2.3558944444444445,236.20299925053183,41.73022304082925,6,1.0326623596106757,31250.0,12m,,120.96,2016-03-10,"[230.00..232.00GHz,31250.00kHz, XX YY] U [232.00..234.00GHz,31250.00kHz, XX YY] U [246.00..248.00GHz,31250.00kHz, XX YY] U [248.00..250.00GHz,31250.00kHz, XX YY]",39035.47630206707,XX YY,2014-11-29 10:59:39,"Schinnerer, Eva",5203_a_06_TE,"Tasca, Lidia; Sargent, Mark; Karim, Alexander; Oesch, Pascal; Groves, Brent; Smolcic, Vernesa; Le Fèvre, Olivier; Cassata, Paolo;",2.9324163235160743,0.09622879785680041,1.6145234,uid://A001/X146/X5,uid://A001/X146/X6,uid://A002/X955e59/X1727,"The gas content and gas depletion time of massive, normal star forming galaxies beyond z=3",S,TARGET,26.25,6.435429324630005,Y,2,"Lyman Break Galaxies (LBG), Galaxy structure & evolution",Galaxy evolution,2013.1.00151.S
2013.1.00151.S,172365,149.46645000000004,2.3594805555555554,236.14783937732523,41.67780418571041,6,1.0329892503301901,31250.0,12m,,120.96,2016-03-10,"[230.00..232.00GHz,31250.00kHz, XX YY] U [232.00..234.00GHz,31250.00kHz, XX YY] U [246.00..248.00GHz,31250.00kHz, XX YY] U [248.00..250.00GHz,31250.00kHz, XX YY]",39035.47630206707,XX YY,2014-11-29 10:59:39,"Schinnerer, Eva",5203_a_06_TE,"Tasca, Lidia; Sargent, Mark; Karim, Alexander; Oesch, Pascal; Groves, Brent; Smolcic, Vernesa; Le Fèvre, Olivier; Cassata, Paolo;",3.0150622946595096,0.0962296409051767,1.6145234,uid://A001/X146/X5,uid://A001/X146/X6,uid://A002/X955e59/X1727,"The gas content and gas depletion time of massive, normal star forming galaxies beyond z=3",S,TARGET,26.25,6.4387853498400025,Y,2,"Lyman Break Galaxies (LBG), Galaxy structure & evolution",Galaxy evolution,2013.1.00151.S
2013.1.00151.S,173086,149.7907,2.3678861111111114,236.38872327252915,41.947612220260375,6,1.0316394162893452,31250.0,12m,,120.96,2016-03-10,"[230.00..232.00GHz,31250.00kHz, XX YY] U [232.00..234.00GHz,31250.00kHz, XX YY] U [246.00..248.00GHz,31250.00kHz, XX YY] U [248.00..250.00GHz,31250.00kHz, XX YY]",39035.47630206707,XX YY,2014-11-29 10:59:39,"Schinnerer, Eva",5203_a_06_TE,"Tasca, Lidia; Sargent, Mark; Karim, Alexander; Oesch, Pascal; Groves, Brent; Smolcic, Vernesa; Le Fèvre, Olivier; Cassata, Paolo;",3.0151244976900156,0.09623161758300529,1.6145234,uid://A001/X146/X5,uid://A001/X146/X6,uid://A002/X955e59/X1727,"The gas content and gas depletion time of massive, normal star forming galaxies beyond z=3",S,TARGET,26.25,6.424040351291604,Y,2,"Lyman Break Galaxies (LBG), Galaxy structure & evolution",Galaxy evolution,2013.1.00151.S
2013.1.00151.S,174773,149.8679,2.3885333333333327,236.42586157072947,42.02253762582378,6,1.0314864784939861,31250.0,12m,,120.96,2016-03-10,"[230.00..232.00GHz,31250.00kHz, XX YY] U [232.00..234.00GHz,31250.00kHz, XX YY] U [246.00..248.00GHz,31250.00kHz, XX YY] U [248.00..250.00GHz,31250.00kHz, XX YY]",39035.47630206707,XX YY,2014-11-29 10:59:39,"Schinnerer, Eva",5203_a_06_TE,"Tasca, Lidia; Sargent, Mark; Karim, Alexander; Oesch, Pascal; Groves, Brent; Smolcic, Vernesa; Le Fèvre, Olivier; Cassata, Paolo;",2.9326513484159697,0.09623647686345073,1.6145234,uid://A001/X146/X5,uid://A001/X146/X6,uid://A002/X955e59/X1727,"The gas content and gas depletion time of massive, normal star forming galaxies beyond z=3",S,TARGET,26.25,6.421632906569556,Y,2,"Lyman Break Galaxies (LBG), Galaxy structure & evolution",Galaxy evolution,2013.1.00151.S
